D:\Code\lamda1_serve\RLABL\scripts\multi_train.py --algo ppo --env MiniGrid-ConfigWorld-v0 --model multi_1M --save-interval 10 --frames 1000000

Namespace(algo='ppo', env='MiniGrid-ConfigWorld-v0', model='multi_1M', seed=1, log_interval=1, save_interval=10, procs=1, frames=1000000, epochs=32, batch_size=128, frames_per_proc=256, discount=0.99, lr=0.0001, gae_lambda=0.95, entropy_coef=0.01, value_loss_coef=0.5, max_grad_norm=0.5, optim_eps=1e-08, optim_alpha=0.99, clip_eps=0.2, recurrence=1, text=False)

Device: cpu

Environments loaded

Training status loaded

Observations preprocessor loaded
Model loaded

ACModel(
  (image_conv): Sequential(
    (0): Conv2d(3, 32, kernel_size=(12, 12), stride=(6, 6))
    (1): ReLU()
    (2): Conv2d(32, 64, kernel_size=(9, 9), stride=(4, 4))
    (3): ReLU()
    (4): Conv2d(64, 128, kernel_size=(3, 3), stride=(2, 2))
    (5): ReLU()
    (6): Conv2d(128, 256, kernel_size=(3, 3), stride=(1, 1))
    (7): ReLU()
  )
  (actor): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=7, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=2304, out_features=512, bias=True)
    (1): ReLU()
    (2): Linear(in_features=512, out_features=64, bias=True)
    (3): ReLU()
    (4): Linear(in_features=64, out_features=1, bias=True)
  )
)

Optimizer loaded

Optimizer loaded

Optimizer loaded

U 73 | F 018688 | FPS 0031 | D 531 | Reward:米考mM 6.23 0.23 6.00 6.45 | policy_loss ['-0.465', '-0.461', '-0.045'] | value_loss ['0.676', '0.123', '0.004'] 
U 74 | F 018944 | FPS 0031 | D 539 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-1.387', '-0.308', '-0.006'] | value_loss ['0.937', '0.033', '0.000'] 
U 75 | F 019200 | FPS 0031 | D 548 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-0.379', '-0.117', '-0.004'] | value_loss ['0.060', '0.001', '0.000'] 
U 76 | F 019456 | FPS 0031 | D 556 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['-0.175', '0.022', '0.002'] | value_loss ['0.068', '0.004', '0.000'] 
U 77 | F 019712 | FPS 0031 | D 564 | Reward:米考mM 6.31 0.31 6.00 6.61 | policy_loss ['0.160', '-0.207', '-0.054'] | value_loss ['0.012', '0.044', '0.004'] 
U 78 | F 019968 | FPS 0031 | D 573 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.325', '-0.145', '0.000'] | value_loss ['0.395', '0.001', '0.000'] 
U 79 | F 020224 | FPS 0031 | D 581 | Reward:米考mM 6.33 0.33 6.00 6.66 | policy_loss ['-0.167', '-0.033', '-0.048'] | value_loss ['0.056', '0.003', '0.005'] 
U 80 | F 020480 | FPS 0031 | D 589 | Reward:米考mM 6.00 0.00 6.00 6.00 | policy_loss ['0.156', '-0.025', '0.001'] | value_loss ['0.233', '0.003', '0.000'] 
Status saved
U 81 | F 020736 | FPS 0030 | D 598 | Reward:米考mM 5.49 1.76 3.00 6.82 | policy_loss ['-0.392', '0.106', '-0.117'] | value_loss ['0.418', '0.042', '0.011'] 
U 82 | F 020992 | FPS 0031 | D 606 | Reward:米考mM 5.44 1.60 3.00 6.92 | policy_loss ['-0.336', '-0.066', '-0.036'] | value_loss ['0.179', '0.046', '0.039'] 
U 83 | F 021248 | FPS 0031 | D 614 | Reward:米考mM 6.61 0.36 6.00 6.92 | policy_loss ['-0.594', '-0.391', '-0.094'] | value_loss ['0.203', '0.115', '0.011'] 
U 84 | F 021504 | FPS 0031 | D 623 | Reward:米考mM 6.71 0.36 6.00 6.95 | policy_loss ['-0.444', '0.010', '-0.075'] | value_loss ['0.141', '0.028', '0.019'] 
U 85 | F 021760 | FPS 0031 | D 631 | Reward:米考mM 6.65 0.38 6.00 6.95 | policy_loss ['-0.293', '0.022', '-0.040'] | value_loss ['0.080', '0.030', '0.008'] 
U 86 | F 022016 | FPS 0034 | D 639 | Reward:米考mM 6.43 1.30 3.00 6.96 | policy_loss ['0.023', '-0.010', '-0.146'] | value_loss ['0.054', '0.039', '0.009'] 
U 87 | F 022272 | FPS 0030 | D 647 | Reward:米考mM 6.81 0.31 6.00 6.94 | policy_loss ['-0.114', '-0.258', '-0.037'] | value_loss ['0.014', '0.008', '0.008'] 
U 88 | F 022528 | FPS 0030 | D 655 | Reward:米考mM 6.78 0.32 6.00 6.95 | policy_loss ['0.009', '-0.047', '0.018'] | value_loss ['0.005', '0.008', '0.006'] 
U 89 | F 022784 | FPS 0030 | D 664 | Reward:米考mM 6.78 0.32 6.00 6.95 | policy_loss ['0.225', '0.028', '-0.024'] | value_loss ['0.048', '0.012', '0.007'] 
U 90 | F 023040 | FPS 0030 | D 672 | Reward:米考mM 6.69 0.40 6.00 6.93 | policy_loss ['0.477', '-0.069', '0.021'] | value_loss ['0.281', '0.012', '0.006'] 
Status saved
U 91 | F 023296 | FPS 0029 | D 681 | Reward:米考mM 6.48 0.35 6.00 6.85 | policy_loss ['0.602', '0.036', '0.026'] | value_loss ['0.433', '0.001', '0.005'] 
U 92 | F 023552 | FPS 0029 | D 690 | Reward:米考mM 5.90 0.69 5.00 6.69 | policy_loss ['0.357', '0.226', '0.190'] | value_loss ['0.228', '0.015', '0.103'] 
U 93 | F 023808 | FPS 0038 | D 697 | Reward:米考mM 0.00 0.00 0.00 0.00 | policy_loss ['0.818', 'None', 'None'] | value_loss ['0.478', 'None', 'None'] 
U 94 | F 024064 | FPS 0029 | D 706 | Reward:米考mM 5.50 0.50 5.00 6.00 | policy_loss ['0.129', '0.099', '0.117'] | value_loss ['0.055', '0.001', '0.031'] 
U 95 | F 024320 | FPS 0028 | D 715 | Reward:米考mM 2.93 2.84 0.00 6.78 | policy_loss ['0.694', '1.260', '-0.059'] | value_loss ['0.573', '3.346', '0.001'] 
